policy_id,vehicle_age,driver_age,bonus_malus,vehicle_class,region,displacement_cc,annual_mileage_km,exposure_usd,log10_exposure_usd,duration,log_duration,class_B,class_C,class_D,is_urban,is_suburban,capped_claims_usd,capped_claims_kusd
2631,19.0,35.0,202.7,A,Suburban,2999.0,19142.0,25800.0,4.4116,0.806,-0.215681,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2632,14.0,40.0,260.6,C,Rural,4219.0,21678.0,60300.0,4.7803,0.8851,-0.122067,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2633,19.0,75.0,316.1,D,Urban,2023.0,31599.0,57800.0,4.7619,0.7881,-0.238177,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2634,11.0,42.0,223.1,B,Rural,2113.0,49083.0,80400.0,4.9053,0.885,-0.122171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,1.0,22.0,84.9,A,Rural,3080.0,19322.0,71700.0,4.8555,0.7862,-0.240544,0.0,0.0,0.0,0.0,0.0,5563.08,5.5631
2636,0.0,34.0,50.8,C,Suburban,1782.0,47384.0,176400.0,5.2465,0.7398,-0.301432,0.0,1.0,0.0,0.0,1.0,10229.01,10.229
2637,7.0,26.0,199.1,A,Urban,2219.0,14232.0,118600.0,5.0741,0.8824,-0.125138,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2638,15.0,57.0,334.8,C,Urban,2700.0,10083.0,70900.0,4.8506,0.7142,-0.336524,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2639,3.0,64.0,221.8,B,Rural,2422.0,28945.0,57400.0,4.7589,0.9224,-0.080764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,17.0,66.0,161.9,B,Rural,4237.0,48942.0,72200.0,4.8585,0.5612,-0.57761,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,5.0,54.0,59.3,B,Suburban,4366.0,26819.0,73200.0,4.8645,0.8284,-0.188232,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2642,10.0,62.0,324.5,B,Rural,2492.0,40996.0,500000.0,5.699,0.8449,-0.168479,1.0,0.0,0.0,0.0,0.0,10255.41,10.2554
2643,4.0,42.0,148.1,A,Suburban,2681.0,26265.0,23400.0,4.3692,0.7978,-0.225913,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2644,9.0,54.0,261.4,A,Rural,4819.0,43250.0,35700.0,4.5527,0.8254,-0.191864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,9.0,24.0,258.3,B,Urban,2913.0,41573.0,31800.0,4.5024,0.8882,-0.118522,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2646,0.0,49.0,126.2,D,Urban,4971.0,35879.0,93000.0,4.9685,0.7362,-0.306239,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2647,11.0,50.0,69.1,A,Suburban,4004.0,32693.0,90100.0,4.9547,0.8818,-0.125788,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2648,16.0,19.0,165.5,A,Urban,1910.0,28316.0,47400.0,4.6758,0.8884,-0.118368,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2649,19.0,49.0,145.1,A,Urban,1762.0,48054.0,153600.0,5.1864,0.9175,-0.086136,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2650,6.0,59.0,260.1,B,Suburban,1468.0,30082.0,100800.0,5.0035,0.8663,-0.14349,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2651,18.0,39.0,295.9,A,Urban,4186.0,20171.0,158900.0,5.2011,0.8195,-0.199032,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2652,18.0,49.0,116.7,C,Suburban,2089.0,44700.0,196400.0,5.2931,0.8717,-0.137311,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2653,20.0,34.0,208.5,A,Urban,3638.0,34702.0,20000.0,4.301,0.9375,-0.064581,0.0,0.0,0.0,1.0,0.0,1422.89,1.4229
2654,7.0,33.0,62.2,C,Rural,3069.0,30118.0,129800.0,5.1133,0.7464,-0.292552,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2655,17.0,25.0,114.3,A,Urban,4269.0,35698.0,26700.0,4.4265,0.8469,-0.166167,0.0,0.0,0.0,1.0,0.0,9322.0,9.322
2656,11.0,37.0,278.5,B,Suburban,3953.0,20699.0,91600.0,4.9619,0.743,-0.297051,1.0,0.0,0.0,0.0,1.0,3977.43,3.9774
2657,1.0,64.0,288.0,A,Suburban,1068.0,23938.0,70800.0,4.85,0.7337,-0.309678,0.0,0.0,0.0,0.0,1.0,1408.3,1.4083
2658,5.0,72.0,282.9,C,Urban,2221.0,13802.0,73200.0,4.8645,0.8265,-0.190532,0.0,1.0,0.0,1.0,0.0,23958.13,23.9581
2659,14.0,54.0,92.7,D,Urban,2984.0,43476.0,28600.0,4.4564,0.7322,-0.311663,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2660,3.0,54.0,215.3,A,Urban,4175.0,34952.0,171000.0,5.233,0.9873,-0.012739,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2661,9.0,53.0,176.8,D,Urban,3799.0,42092.0,26700.0,4.4265,0.856,-0.155514,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2662,16.0,45.0,347.4,A,Urban,3107.0,19283.0,136700.0,5.1358,0.8059,-0.215838,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2663,3.0,42.0,246.2,B,Urban,4195.0,49795.0,23900.0,4.3784,0.8011,-0.221748,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2664,10.0,54.0,330.6,C,Suburban,2627.0,21074.0,73900.0,4.8686,0.9183,-0.085178,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2665,4.0,63.0,93.6,A,Urban,1034.0,20917.0,317700.0,5.502,0.7618,-0.272006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2666,11.0,41.0,185.3,B,Urban,4456.0,48229.0,496100.0,5.6956,0.7882,-0.237969,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2667,5.0,50.0,281.5,A,Urban,3012.0,34478.0,20500.0,4.3118,0.7929,-0.232119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2668,20.0,45.0,160.4,C,Urban,4195.0,47005.0,42700.0,4.6304,0.5837,-0.538329,0.0,1.0,0.0,1.0,0.0,1742.86,1.7429
2669,1.0,34.0,239.8,B,Suburban,2447.0,33041.0,49400.0,4.6937,0.8234,-0.194327,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2670,20.0,34.0,203.5,D,Suburban,3272.0,16091.0,455600.0,5.6586,0.8396,-0.174794,0.0,0.0,1.0,0.0,1.0,7381.28,7.3813
2671,16.0,22.0,347.6,A,Suburban,2191.0,22583.0,71000.0,4.8513,0.8439,-0.169677,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2672,17.0,43.0,102.2,D,Urban,2520.0,43651.0,177200.0,5.2485,0.8455,-0.167882,0.0,0.0,1.0,1.0,0.0,4745.22,4.7452
2673,17.0,59.0,330.6,A,Urban,1419.0,27026.0,95300.0,4.9791,0.5206,-0.652775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2674,3.0,57.0,170.5,B,Urban,3915.0,36904.0,28700.0,4.4579,0.6138,-0.488021,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2675,19.0,75.0,190.4,A,Suburban,1977.0,12494.0,20000.0,4.301,0.8618,-0.148714,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2676,12.0,20.0,208.6,A,Urban,2067.0,22990.0,45900.0,4.6618,0.7911,-0.234273,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2677,20.0,62.0,129.6,A,Rural,2288.0,42776.0,478700.0,5.6801,0.8998,-0.105594,0.0,0.0,0.0,0.0,0.0,1796.19,1.7962
2678,18.0,64.0,339.1,C,Suburban,2615.0,47345.0,92200.0,4.9647,0.8944,-0.111584,0.0,1.0,0.0,0.0,1.0,2148.44,2.1484
2679,12.0,43.0,323.4,A,Suburban,3220.0,19594.0,174300.0,5.2413,0.8403,-0.173954,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2680,7.0,34.0,341.9,B,Suburban,3668.0,12766.0,24100.0,4.382,0.5241,-0.646131,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2681,2.0,38.0,349.1,D,Rural,3638.0,6054.0,57800.0,4.7619,0.9589,-0.041989,0.0,0.0,1.0,0.0,0.0,1258.06,1.2581
2682,2.0,57.0,250.9,A,Urban,2579.0,10732.0,139800.0,5.1455,0.805,-0.216905,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2683,8.0,68.0,185.5,A,Urban,2824.0,42605.0,31300.0,4.4955,0.9774,-0.022859,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2684,17.0,55.0,305.2,A,Rural,1389.0,25506.0,71300.0,4.8531,0.5591,-0.581342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,10.0,47.0,57.1,A,Suburban,2990.0,18123.0,37100.0,4.5694,0.7763,-0.253217,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2686,10.0,55.0,300.3,B,Urban,4484.0,39905.0,145300.0,5.1623,0.8796,-0.12828,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2687,5.0,22.0,199.2,C,Urban,2734.0,40705.0,103200.0,5.0137,0.7739,-0.25634,0.0,1.0,0.0,1.0,0.0,11664.67,11.6647
2688,11.0,53.0,252.0,A,Urban,4740.0,21297.0,129600.0,5.1126,0.8901,-0.11646,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2689,13.0,20.0,162.2,A,Rural,1454.0,45562.0,150600.0,5.1778,0.9532,-0.047972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,20.0,73.0,160.6,B,Urban,3895.0,25840.0,62500.0,4.7959,0.915,-0.088875,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2691,15.0,69.0,59.5,A,Urban,3774.0,16755.0,167300.0,5.2235,0.5496,-0.598528,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2692,12.0,47.0,177.1,B,Urban,3662.0,45489.0,46800.0,4.6702,0.6596,-0.416069,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2693,19.0,39.0,172.5,D,Rural,3584.0,11883.0,123700.0,5.0924,0.7066,-0.347244,0.0,0.0,1.0,0.0,0.0,5151.17,5.1512
2694,8.0,60.0,117.4,A,Suburban,894.0,49817.0,20000.0,4.301,0.9189,-0.084561,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2695,19.0,54.0,124.2,B,Urban,3917.0,32596.0,41300.0,4.616,0.8988,-0.106694,1.0,0.0,0.0,1.0,0.0,13547.75,13.5478
2696,7.0,58.0,225.2,C,Rural,2899.0,46191.0,478200.0,5.6796,0.679,-0.387172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2697,2.0,47.0,145.3,C,Urban,3002.0,13048.0,122300.0,5.0874,0.686,-0.376917,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2698,8.0,31.0,299.1,C,Suburban,1014.0,22510.0,122300.0,5.0874,0.8867,-0.120245,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2699,2.0,22.0,83.4,C,Suburban,1591.0,44296.0,38800.0,4.5888,0.661,-0.413984,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2700,2.0,34.0,223.3,B,Urban,4626.0,42670.0,31300.0,4.4955,0.8202,-0.198211,1.0,0.0,0.0,1.0,0.0,19552.04,19.552
2701,18.0,48.0,98.0,B,Suburban,2125.0,44233.0,60700.0,4.7832,0.9176,-0.086008,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2702,16.0,42.0,208.5,C,Rural,2454.0,17621.0,71100.0,4.8519,0.9598,-0.04098,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2703,4.0,47.0,215.8,C,Urban,1595.0,32793.0,346900.0,5.5402,0.6215,-0.475671,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2704,17.0,34.0,242.7,C,Urban,3455.0,22532.0,169500.0,5.2292,0.66,-0.415469,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2705,1.0,72.0,178.2,B,Rural,3911.0,19435.0,81800.0,4.9128,0.8442,-0.169329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,5.0,39.0,202.8,C,Urban,4669.0,28406.0,79000.0,4.8976,0.4086,-0.894992,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2707,14.0,67.0,104.3,A,Suburban,3161.0,37177.0,137600.0,5.1386,0.8272,-0.18975,0.0,0.0,0.0,0.0,1.0,418.6,0.4186
2708,6.0,40.0,188.9,A,Urban,1958.0,28333.0,26100.0,4.4166,0.8884,-0.118311,0.0,0.0,0.0,1.0,0.0,16752.9,16.7529
2709,15.0,43.0,161.9,A,Rural,1098.0,15372.0,20000.0,4.301,0.9789,-0.021368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,18.0,53.0,249.8,A,Suburban,1918.0,41337.0,135900.0,5.1332,0.7748,-0.255213,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2711,1.0,33.0,180.4,C,Rural,3397.0,49000.0,79400.0,4.8998,0.9242,-0.07888,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2712,0.0,30.0,283.8,A,Urban,4891.0,21330.0,26300.0,4.42,0.8696,-0.139733,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2713,19.0,39.0,177.8,C,Rural,1133.0,43216.0,20000.0,4.301,0.7054,-0.34893,0.0,1.0,0.0,0.0,0.0,16823.79,16.8238
2714,10.0,64.0,120.7,B,Suburban,2431.0,43874.0,153300.0,5.1855,0.782,-0.245904,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2715,10.0,26.0,132.1,A,Suburban,3602.0,16723.0,49400.0,4.6937,0.9553,-0.045684,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2716,9.0,43.0,63.6,A,Suburban,3213.0,36739.0,103300.0,5.0141,0.8127,-0.20741,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2717,9.0,56.0,212.0,B,Urban,3537.0,47229.0,60700.0,4.7832,0.829,-0.187475,1.0,0.0,0.0,1.0,0.0,3977.92,3.9779
2718,14.0,58.0,299.3,C,Suburban,2745.0,38294.0,73000.0,4.8633,0.87,-0.139253,0.0,1.0,0.0,0.0,1.0,134.14,0.1341
2719,12.0,43.0,280.7,B,Urban,1922.0,6351.0,46700.0,4.6693,0.6944,-0.364726,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2720,3.0,22.0,181.3,A,Urban,2828.0,32203.0,70500.0,4.8482,0.8479,-0.164941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2721,13.0,18.0,108.8,A,Suburban,2402.0,40030.0,119000.0,5.0755,0.8099,-0.210898,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2722,14.0,45.0,309.0,A,Urban,3779.0,32816.0,60200.0,4.7796,0.75,-0.287745,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2723,2.0,64.0,67.0,A,Suburban,1521.0,6293.0,57500.0,4.7597,0.6009,-0.509314,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2724,7.0,19.0,169.8,D,Urban,2884.0,10408.0,121900.0,5.086,0.6764,-0.391028,0.0,0.0,1.0,1.0,0.0,7579.67,7.5797
2725,16.0,69.0,307.0,A,Urban,4828.0,41073.0,128600.0,5.1092,0.7397,-0.301456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2726,12.0,57.0,168.0,A,Suburban,3034.0,26962.0,30200.0,4.48,0.8502,-0.162242,0.0,0.0,0.0,0.0,1.0,824.24,0.8242
2727,2.0,18.0,85.4,D,Urban,1796.0,48109.0,73300.0,4.8651,0.8562,-0.155221,0.0,0.0,1.0,1.0,0.0,43700.2,43.7002
2728,0.0,37.0,129.8,C,Rural,4731.0,23674.0,49300.0,4.6928,0.828,-0.188687,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2729,12.0,30.0,230.0,B,Rural,1825.0,41977.0,75800.0,4.8797,0.8829,-0.124538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2730,9.0,73.0,95.6,B,Urban,3955.0,6597.0,236200.0,5.3733,0.8152,-0.204307,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2731,20.0,50.0,246.5,D,Urban,1260.0,42846.0,99900.0,4.9996,0.7918,-0.233461,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2732,10.0,36.0,181.4,A,Urban,4379.0,43658.0,423600.0,5.627,0.7294,-0.315519,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2733,19.0,34.0,150.3,A,Suburban,1558.0,21293.0,89400.0,4.9513,0.892,-0.114242,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2734,4.0,50.0,122.3,D,Urban,2456.0,18925.0,65600.0,4.8169,0.858,-0.153155,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2735,9.0,18.0,297.0,C,Rural,4856.0,45946.0,73800.0,4.8681,0.8826,-0.124937,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2736,2.0,32.0,169.0,D,Rural,3233.0,39997.0,84100.0,4.9248,0.713,-0.338252,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2737,12.0,27.0,271.5,A,Urban,1909.0,31908.0,97100.0,4.9872,0.9158,-0.087947,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2738,3.0,53.0,182.1,D,Suburban,803.0,24636.0,33900.0,4.5302,0.8269,-0.190117,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2739,10.0,56.0,77.6,A,Urban,829.0,46044.0,62200.0,4.7938,0.9073,-0.097304,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2740,7.0,45.0,182.2,C,Suburban,1953.0,38625.0,42000.0,4.6232,0.6068,-0.499551,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2741,3.0,26.0,202.3,D,Urban,3013.0,23758.0,170900.0,5.2327,0.7936,-0.231187,0.0,0.0,1.0,1.0,0.0,3472.02,3.472
2742,2.0,39.0,187.4,A,Suburban,2837.0,27352.0,20000.0,4.301,0.8042,-0.217944,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2743,10.0,66.0,294.9,A,Urban,4672.0,9429.0,85000.0,4.9294,0.9315,-0.070934,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2744,19.0,29.0,323.3,B,Rural,4009.0,41484.0,22300.0,4.3483,0.8691,-0.140248,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2745,4.0,27.0,286.0,C,Urban,4684.0,42877.0,106000.0,5.0253,0.8219,-0.196127,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2746,8.0,24.0,224.8,A,Suburban,2949.0,21004.0,54500.0,4.7364,0.6915,-0.368842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2747,4.0,65.0,212.4,D,Rural,2676.0,18934.0,20000.0,4.301,0.5365,-0.622724,0.0,0.0,1.0,0.0,0.0,609.39,0.6094
2748,16.0,24.0,243.4,A,Suburban,3178.0,16351.0,159400.0,5.2025,0.9702,-0.030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2749,8.0,51.0,136.3,B,Suburban,2363.0,12806.0,20000.0,4.301,0.6543,-0.424181,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2750,20.0,75.0,293.6,A,Urban,1685.0,47650.0,73100.0,4.8639,0.8528,-0.159277,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2751,5.0,55.0,307.1,D,Urban,4314.0,39157.0,130400.0,5.1153,0.8996,-0.105757,0.0,0.0,1.0,1.0,0.0,3809.87,3.8099
2752,1.0,41.0,130.2,A,Urban,3658.0,24503.0,225600.0,5.3533,0.8463,-0.166833,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2753,12.0,29.0,320.8,B,Rural,2168.0,9958.0,20700.0,4.316,0.4906,-0.712039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,13.0,18.0,304.6,A,Urban,2674.0,11275.0,49600.0,4.6955,0.8915,-0.114889,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2755,20.0,27.0,177.3,D,Urban,1747.0,36940.0,178500.0,5.2516,0.6389,-0.448034,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2756,18.0,73.0,322.7,C,Suburban,3164.0,14139.0,188400.0,5.2751,0.9579,-0.042978,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2757,18.0,26.0,86.1,A,Urban,2305.0,20654.0,208900.0,5.3199,0.7307,-0.313695,0.0,0.0,0.0,1.0,0.0,5533.79,5.5338
2758,13.0,19.0,58.4,A,Rural,4477.0,48065.0,500000.0,5.699,0.9192,-0.084296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,7.0,65.0,154.4,B,Urban,3019.0,31154.0,49900.0,4.6981,0.9086,-0.095798,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2760,9.0,42.0,219.6,B,Urban,2529.0,41376.0,101000.0,5.0043,0.7541,-0.282276,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2761,2.0,38.0,155.4,C,Suburban,3948.0,9675.0,56900.0,4.7551,0.7258,-0.32054,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2762,9.0,59.0,332.6,B,Suburban,4601.0,19867.0,20000.0,4.301,0.9517,-0.049489,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2763,7.0,48.0,126.4,B,Rural,4233.0,45302.0,69800.0,4.8439,0.8837,-0.123602,1.0,0.0,0.0,0.0,0.0,24.86,0.0249
2764,0.0,71.0,134.4,C,Urban,2879.0,41471.0,20000.0,4.301,0.8351,-0.180186,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2765,4.0,45.0,240.4,B,Urban,2297.0,37555.0,49400.0,4.6937,0.6814,-0.383614,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2766,11.0,59.0,51.2,A,Urban,3581.0,31433.0,23200.0,4.3655,0.8881,-0.11869,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2767,7.0,68.0,268.3,A,Urban,4231.0,17102.0,106500.0,5.0273,0.9225,-0.080708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2768,20.0,44.0,163.2,A,Suburban,4910.0,31347.0,40200.0,4.6042,0.85,-0.162573,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2769,10.0,34.0,343.3,B,Urban,2720.0,7284.0,20000.0,4.301,0.9136,-0.090392,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2770,20.0,74.0,257.4,A,Suburban,3607.0,14103.0,149900.0,5.1758,0.8732,-0.135567,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2771,13.0,31.0,65.7,B,Rural,2031.0,28322.0,46300.0,4.6656,0.9584,-0.042475,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,0.0,20.0,77.8,A,Urban,1167.0,5089.0,53100.0,4.7251,0.7499,-0.287785,0.0,0.0,0.0,1.0,0.0,7309.9,7.3099
2773,4.0,51.0,76.5,C,Suburban,1863.0,15450.0,34300.0,4.5353,0.6769,-0.390237,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2774,14.0,75.0,335.8,A,Urban,861.0,11851.0,188100.0,5.2744,0.8211,-0.197171,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2775,11.0,23.0,255.2,B,Rural,2940.0,20548.0,93100.0,4.9689,0.865,-0.145037,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,6.0,67.0,178.3,A,Urban,2367.0,43626.0,45900.0,4.6618,0.8627,-0.147723,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2777,10.0,66.0,110.1,A,Suburban,3649.0,47634.0,20000.0,4.301,0.6315,-0.459693,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2778,18.0,71.0,312.1,A,Urban,3384.0,12428.0,500000.0,5.699,0.735,-0.307879,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2779,8.0,42.0,110.5,B,Urban,1505.0,15398.0,365400.0,5.5628,0.8797,-0.128155,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2780,0.0,32.0,262.0,C,Urban,3630.0,43109.0,237900.0,5.3764,0.9408,-0.061077,0.0,1.0,0.0,1.0,0.0,32753.89,32.7539
2781,6.0,47.0,279.0,A,Urban,1587.0,12770.0,42700.0,4.6304,0.8179,-0.200997,0.0,0.0,0.0,1.0,0.0,3310.49,3.3105
2782,19.0,26.0,138.4,C,Rural,825.0,38359.0,50200.0,4.7007,0.9451,-0.056484,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2783,15.0,66.0,201.5,B,Urban,4875.0,8847.0,103300.0,5.0141,0.892,-0.11432,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2784,17.0,56.0,116.9,B,Rural,913.0,34174.0,36700.0,4.5647,0.8935,-0.112587,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,19.0,46.0,163.7,B,Urban,2235.0,16957.0,34000.0,4.5315,0.7805,-0.24781,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2786,2.0,47.0,339.5,A,Urban,3478.0,38730.0,240900.0,5.3818,0.7824,-0.24539,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2787,5.0,59.0,257.9,C,Urban,2356.0,28372.0,71800.0,4.8561,0.8028,-0.219684,0.0,1.0,0.0,1.0,0.0,12964.62,12.9646
2788,1.0,48.0,304.0,C,Urban,2401.0,13050.0,30600.0,4.4857,0.8735,-0.135224,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2789,0.0,66.0,212.2,C,Rural,3835.0,23100.0,160700.0,5.206,0.6661,-0.406374,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2790,17.0,71.0,121.7,A,Urban,3329.0,28146.0,47400.0,4.6758,0.7723,-0.258408,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2791,19.0,73.0,263.9,C,Rural,2977.0,49819.0,20000.0,4.301,0.8201,-0.19829,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2792,3.0,53.0,200.2,A,Urban,4523.0,26616.0,30300.0,4.4814,0.8023,-0.220212,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2793,15.0,61.0,103.1,B,Urban,1254.0,11806.0,49600.0,4.6955,0.8736,-0.135152,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2794,11.0,36.0,173.7,A,Urban,2773.0,29985.0,89400.0,4.9513,0.8088,-0.212226,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2795,1.0,20.0,240.5,A,Suburban,1804.0,14910.0,86000.0,4.9345,0.8988,-0.106694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2796,19.0,41.0,270.6,B,Suburban,955.0,44580.0,200300.0,5.3017,0.9569,-0.044026,1.0,0.0,0.0,0.0,1.0,3663.87,3.6639
2797,18.0,68.0,123.0,D,Rural,4912.0,42533.0,62000.0,4.7924,0.7181,-0.331173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2798,11.0,25.0,312.8,A,Urban,3883.0,10789.0,51700.0,4.7135,0.8548,-0.156836,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2799,14.0,49.0,163.9,B,Urban,1708.0,31477.0,203100.0,5.3077,0.8624,-0.147979,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2800,8.0,29.0,131.3,B,Suburban,2490.0,36343.0,164100.0,5.2151,0.6891,-0.372402,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2801,16.0,42.0,108.5,D,Suburban,1749.0,16325.0,63200.0,4.8007,0.8724,-0.136479,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2802,9.0,26.0,291.3,C,Rural,3676.0,33187.0,94700.0,4.9763,0.838,-0.17679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
